!	!; Oh; ah; alas; exclamation mark; oh
dispregio	contempt
disprezzare	despise; despised; despises
dispùta	disputes
diss'	said
disseglire	and told him
Dissel	said it
disserrare	releases; unleashes; unleashes himself; unleashes itself
disserre	unlock
dissimil	dissimilar
dissimile	dissimilar
dissimulare	concealing; dissimulated; dissimulating
dissonere	they said
dissuada	dissuades
distaccare	detaches; to detach; to separate
distante	distant
distanza	distance; distances
distempre	unhinges
distendere	extends; spreads; stretched out; stretches; stretching out; will stretch out
distesa	spread; spread out; stretched out
disteso	stretched out
distinguere	I will distinguish; distinguished
distinto	adorned; distinct; distinguished; divided; separated
distogliere	diverted
distolgere	may turn away
distornare	diverted; to divert
distornato	diverted
distornere	turn away
distorre	twisted
distrarree	spent
distratto	distracted
distretto	confinement; distress; district
districare	free
distruggere	destroyed; destroying; destroys; to destroy; will destroy
distruggo	destroy
distruzion	destruction
disturbare	disrupts; disturb; disturbing; to disrupt; to disturb
disturbo	hindrance
disuase	dissuaded
disugual	uneven
disuguale	unequal
disusato	unused
disvantaggio	disadvantage
ditemere	Tell me; Tell me it
dito	finger; fingers
ditta	dictates
dittare	dittany
ditto	said
diurno	daylight; diurnal
diva	divine; goddess; goddesses
divampare	blazes up
dive	gods
divegnare	becomes
divenire	I became; became; become; we became
diventare	became; become; becomes
diver	different; diverse; various
divere	different; diverse; various
diverriare	would become
diversamente	differently
diverso	different; various
divideo	was dividing
dividere	divided; divides; explains; separated; split; splits; to divide; to split
divienare	becomes
divieto	prohibition
divin	divine
divinare	divining
divino	divine
divisa	device; divided; divides; livery
divisamente	separately
diviso	divided
divo	deified; gods
divorare	devours; to devour
divorire	devour
divorzio	separation
divotamente	devoutly
divoto	devout
divozione	devotion
divulgare	made known
divulgollo	spread it
Dobada	Dobada
doble	doubloons
doccia	stream
dodici	twelve
dofere	defend
doglia	grief; grieve; labors; pain; pains; sorrow
dogliare	I complain; I grieve; I lament; aches; grief; grieve; grieves; lament; may ache; may grieve; may hurt; may it grieve
dogliere	would grieve
dogliutare	lamented
dolce	Sweet; sweet; sweeter
dolcemente	gently; sweetly
dolcezza	sweetness
dolente	grieving; mournful; mourning; sorrowful; suffering
dolere	complained; complains; grieved; grieves; hurts; it grieved; lament; lamented; laments; to complain; to grieve; to hurt; to suffer; was complaining; was grieving; was hurting; was lamenting; were grieving
dolermare	to complain
dolermo	to complain about; to complain about myself
dolersa	to complain
dolerso	to complain
dolerto	to complain about yourself
dolo	fraud
dolor	grief; pain; sorrow; sorrows
dolore	grief; pain; sorrow
doloroso	mournful; painful
doluto	lamented
doma	tamed; tames
doman	tomorrow
domana	tomorrow
domanda	ask; asks; asks for; question; questions; request; requests
domandare	I ask; I asked; ask; ask for; asked; asking; asks; they ask; they asked; to ask; to ask for; was asking for; will ask; will ask for; you ask
domandator	asker
domando	asks for
domani	tomorrow
domare	tamed; to tame
domatore	tamer
dome	subdued; subdues
domere	must
domestico	familiar; household
dominare	ruled; to rule
domìne	domains
domini	domains
dominio	domain; dominion
domìno	dominion
Domiziano	Domitian
dommere	We gave
don	gift
donare	gave; give; given; gives; giving; might give; to give; to give me; will give
donato	given
donda	whence
donde	from where; whence; where
dondo	whence
done	gifts; give; gives
donna	Ladies; Lady; Women; ladies; lady; wife; wives; woman; women
donno	lord; master
dono	I give; I grant; as a gift; gift; give (as a gift); give as a gift
donollo	gave it
donzella	damsel; girl; maiden; maidens; young ladies; young lady; young woman
donzellare	maiden
Donzelle	maidens
donzello	squire; young men; young noblemen
dopo	After; after; afterward; afterwards; behind; later
doppiere	torches
doppio	double
dor	of; of the backs; they sleep
Doralice	Doralice; Doralice (proper name); Doralice's
dorato	gilded; golden
Dorchin	Dorchin
Dordona	Dordogne; Dordona; of Dordona
Dordreche	Dordreche
Doria	Doria; Doria (Andrea Doria, the Genoese admiral)
Doriconte	Doriconte
Dorifebo	of Dorifebus
Dorilon	Dorilon
dormare	may sleep; sleeps
dormia	slept; was sleeping
dormiare	they were sleeping; were sleeping
dormio	was sleeping
dormire	sleep; sleeping; sleeps; slept; they sleep; to sleep; was sleeping
dorrare	will regret
dorre	I will complain; will hurt; will mourn
dorrire	would lament
Dorsezia	of Dorset
dorso	back
Dossi	Dossi
dosso	back; backs; ridge
dotare	endowed
dotato	endowed
dote	as a dowry; dowry
dotta	fear
dotto	expert; instructed; learned; skilled; skillful
dottore	doctor; doctor's
dottrina	doctrine
dove	Where; where; whereas
dovean	had to be
doveanmi	should have been to me
doveano	had to; should have been; were to be
dovere	I had to; due; duty; give; had to; had to be; had to be born; had to come forth; had to fear; had to pass; have to; having to; he had to; is owed; may give; must; must (subjunctive); must I; must have been; of the; ought; ought not; ought to; owe; owed; owes; should; should (do); should (have to); should (himself); should be; should have; should have been; should have had; should have to; should not have; they had to; they would have to; to do; to have to; was to; was to be; we must; were due; were to resound; will have to; will regret; would have to; you had to; you must; you must (be)
dovessere	should be
dovrìa	would have to
dovrianone	would have to
dovrimere	would have to
dovunque	wherever
dovuto	due
draco	dragon
drago	dragon; dragons
dragon	dragon
Dragontina	Dragontina
dramma	bit; dram
drapel	group
drappel	band; company; group; troop
drappello	band; group; small group; squad; troop
drappo	cloth; cloths; fabrics
Dresino	the man from Dresino
drigere	right; straight
dritta	direct; right; straight
drittamente	directly
dritto	direct; right; straight
drizzare	aims; directed; directs; guides; headed; rises; steers; straightens up; they directed themselves; to direct; to erect; to steer; turned; turns
drizzaro	they directed
Drizzati	having directed
drudo	lover
Druenza	Druenza
Drusilla	Drusilla
dua	two
duamila	two thousand
dubbio	doubt; doubtful
dubbioso	doubtful; hesitant
dubio	doubtful
dubitare	I doubt; doubt; doubted; doubted (subjunctive); doubting; doubts; fear; hesitates; to doubt; would doubt
duca	Duke; duke
ducal	ducal
ducato	ducats; duchy
duce	dukes; guide; leader; leaders
ducento	two hundred
duchea	duchy
Dudon	Dudon
Dudone	Dudon; Dudon's
Dudrinasso	Dudrinasso
due	Two; two
dugento	two hundred
dui	these two; two
Dulfin	Dulfin
dunque	Therefore; then; therefore
duo	complains; grieves; it grieves; laments; mourns; two
duodecimo	twelfth
duol	grief; grieves; it grieves; pain
duole	sorrows
duollare	he grieves; he laments
duollo	grief
Duolmi	I grieve
duolmo	I grieve
duolo	grief; mourning; sorrow
Duolsi	laments
duolso	grieves
duomilare	two thousand
durare	harsh; lasted; lasting; lasts; should last; to endure; to last; will last; would last
durerire	would last
durezza	hardness
Durindana	Durindana; Durindana (Orlando's legendary sword); Durindana (Orlando's sword); Durindana (Orlando's sword, also known as Durendal); Durindana (a legendary sword); Durindana (the name of Orlando's sword); Durindana (the name of a legendary sword); Durindana (the name of a sword); Durindana (the name of the sword); Durindana (the sword Durendal); Durindana (the sword of Orlando/Roland); Durindana (the sword)
durire	last; may last
duro	firm; hard; harder; hardest; harsh; lasts; remains; stubborn; you persist
durre	learned
dwsiare	desired
dwstare	awakening; they awoke; to awaken; to wake up
e	And; and; that
ebbelo	had it
ebbere	had; they had
ebbile	I had it
ebbon	They had; they had
ebbro	drunk
Eborace	York; of York
Ebrei	Hebrews
ebreo	Hebrew
ebro	drunk
Ebuda	Ebuda; Ebuda (a legendary island); Ebuda (an island)
ebule	dwarfs
eccedere	exceeded; exceeds; surpasses
eccellente	excellent
eccellenza	excellence; excellences
eccellere	exalted
eccelso	exalted; lofty
eccesso	excess; excesses
eccetere	there is
eccettare	except
eccetto	Except; except
Ecci	There is
eccidio	massacre
eccitare	to incite
ecclesiastico	ecclesiastical; ecclesiastics
ecclisse	eclipse
ecco	Behold; Echo; Here; Here is; behold; here; here is; here/behold
eccolare	here he is
eccolo	here he is
eccotire	Here you are
eccovi	here you are
eccoviare	Here are; Here is; Here you are; Here you have
Ecuba	Hecuba
edera	ivy
edere	ivy
edero	ivy
edificare	builds; built; to build
edificio	building
editto	edicts
effeminato	effeminate
effetto	deed; deeds; effect; effects; in effect; in fact; outcome; purpose
efficace	effective
egeo	Aegean
eggregio	distinguished
Egisto	Aegisthus
Egitto	Egypt
egli	He; he
egra	sick
egregio	distinguished; excellent; outstanding
egrego	distinguished; excellent
egro	sick
egroto	sick
eguale	equal
el	he
Elbanio	Elban; Elbanio; Elbanio (a proper name); Elbanio (proper name); Elbanius; of Elbanius
elefante	elephants
elegante	elegant
eleggere	I chose; choice; choose; chooses; chose; chosen; elected; had chosen; may choose; to choose; would choose; would have chosen
elegia	elegies
eleisonne	have had eleison
elemento	elements
elemosina	alms
elena	Helen
elera	ivy
eletto	chosen; chosen ones
elettro	amber
Eleusina	Eleusinian
elezion	election
Elia	Elijah
Elicona	Helicon
Elicone	Helicon
Elio	Helius
Elissa	Elissa
Elissabetta	Elizabeth
ella	She; it; of her; she
elle	They; that she; they; they (feminine)
elleggiare	let one choose
ellesso	chose
elletto	chosen
ello	it; she
elmetto	helmet; helmets
elmo	helmet; helmets
eloquente	eloquent
eloquenza	eloquence
elsa	hilt; hilts
Elvezio	Helvetian; Swiss; the Helvetian
emenda	amendment; emends
emendare	correcting; made amends for; to correct
emendere	amendment; amends; might amend; to amend
emergere	emerged; emerges
Emilia	Emilia
eminente	eminent; high; lofty; prominent; towering
emisperio	hemisphere
emispero	hemisphere
empere	filled
empia	filled; impious
empiendo	filling
empieno	filled
empierannere	will fill with them
empiere	filling
empiettere	filled
empio	cruel; fills; impious; implious; wicked
empion	fill
empire	to fill
empissenere	he filled
empo	wicked
emporre	filled
emulazion	emulation
emulo	emulator; rival
emungare	drains
emungere	drained; was wiped away
emunto	drained
Encelado	Enceladus
Endimion	Endymion
Enea	Aeneas
Enoch	Enoch
enorme	enormous; huge
Enrichi	Henrys
Enrico	Henry
Enrigo	Henry
entrambi	both
entrare	Entered; enter; entered; entering; enters; may enter; they entered; they might enter; to enter; would enter
entrarre	to enter into it
entrata	entrance; entry
entre	enter; enters
entro	I enter; enter; inside; within
eoi	eastern
Eolo	Aeolus
epe	bellies
epigramma	epigram
equale	As; Like; Such; What; as; like; such as; what
equestre	equestrian
equino	of horses
Eraclio	Heraclius
eragliare	It was to him
eran	were
erane	he was
eravamere	were
eravare	were
eravere	there was
erba	grass; grasses; herb; herbs
erbetta	grasses; herbs; little herbs
Erbia	Erbia
erbosa	grassy
erboso	grassy
Ercol	Hercules; of Hercules
Ercole	Hercules
Ercule	Hercules
Erculea	Herculean; Herculian
erculeo	Herculean
Erculi	Herculeses
erede	heir
ereditario	hereditary
Erelia	of Erélia
eremita	hermit
eremito	hermit
eremo	hermitage
eressere	erected
eretto	erected
ergare	raises it
Erifilla	Eriphyle
Erimanto	Erymanthus
